ID,Aggressive,words,sents,numbers,unknowns,punctuation
C24.1968,OAG,50,3,0,0,8
1245582739845177350,NAG,6,1,0,0,0
C24.4501.1,OAG,4,1,0,1,0
1278705515,NAG,14,1,0,0,1
1278695924,NAG,6,1,0,2,1
1245533450108456960,OAG,20,3,0,0,3
1246319815033143296,CAG,26,2,0,19,2
1278696295,CAG,20,4,0,0,5
1245880780775030784,OAG,50,4,0,0,7
C579.256,CAG,11,1,0,0,4
1245734954291449856,OAG,15,2,0,1,2
C579.540,NAG,2,1,0,4,0
C10.1248,OAG,5,1,0,0,1
C579.397,OAG,5,1,0,0,0
C7.1026,OAG,10,2,1,1,2
C575.217,NAG,8,1,0,0,0
C4.694.5,OAG,8,1,0,2,1
C575.96,OAG,10,1,0,0,0
C577.42,NAG,4,1,0,0,0
1278707157,NAG,4,1,0,0,0
1245350082561499139,OAG,14,1,0,0,2
facebook_corpus_msr_1805237,CAG,13,2,0,0,1
1246079816228417536,OAG,22,4,0,0,3
C577.171,NAG,3,1,0,3,0
1278686219,CAG,23,1,0,0,3
facebook_corpus_msr_1737146,CAG,8,2,0,0,2
1246039797019234305,OAG,11,1,0,0,1
1245747170092781569,OAG,39,5,0,0,5
1245512827311255553,CAG,7,1,0,0,0
facebook_corpus_msr_1473205,OAG,13,1,0,0,0
C579.304,CAG,5,2,0,0,2
C577.136,OAG,26,1,0,4,2
facebook_corpus_msr_325614,OAG,16,2,0,0,2
1278686888,CAG,20,1,0,0,9
C579.446,CAG,5,1,0,1,0
1244953524187697152,OAG,15,2,1,0,1
C7.1742,OAG,12,1,0,0,0
C579.324,OAG,26,1,0,21,0
C575.123,OAG,15,1,0,14,1
C577.245,NAG,6,1,0,0,0
C579.260,CAG,3,1,0,0,0
C577.181.3,NAG,7,1,0,2,0
C579.467,OAG,10,1,0,0,0
facebook_corpus_msr_857656,CAG,53,2,0,46,2
C577.132,CAG,6,1,0,6,0
C8.4301,OAG,8,1,0,0,0
1247559681557401600,OAG,66,1,0,53,1
1250640800234508290,NAG,12,2,3,0,2
C575.322,OAG,2,1,0,0,0
1278705539,CAG,18,3,0,0,3
C575.160,OAG,35,1,0,34,0
1245055442562113536,OAG,6,2,0,0,2
1278685970,NAG,21,1,1,0,5
1246010762297880576,NAG,17,4,0,0,4
C579.346,OAG,10,1,0,0,0
1251436958896861184,OAG,6,1,0,0,0
C579.92,OAG,7,1,1,0,0
C577.217,OAG,16,1,0,0,1
facebook_corpus_msr_731283,OAG,26,1,0,0,0
C35.47.4,NAG,33,1,0,0,1
1278696422,NAG,16,1,0,0,1
C4.1010,OAG,7,2,0,0,1
C575.765.3,NAG,5,1,0,0,0
facebook_corpus_msr_233588,CAG,35,1,2,0,2
C575.638,OAG,5,1,0,4,1
C577.226,NAG,8,1,0,0,1
C575.614,OAG,19,1,0,19,0
1245552214724227072,OAG,20,2,0,0,1
C575.621.2,NAG,3,1,0,0,0
C8.4347,OAG,13,2,0,0,0
C4.1216,OAG,9,1,0,0,1
1278697332,CAG,27,1,0,1,4
1245242307835654144,OAG,70,4,0,68,3
1246390728646897664,OAG,34,6,1,34,6
1245275900871995394,NAG,6,1,1,0,0
1245688729236275200,OAG,7,1,0,0,0
facebook_corpus_msr_1979686,CAG,435,6,3,232,18
1278696955,OAG,19,2,0,10,1
1252298455546028037,OAG,39,3,1,0,8
C24.4152.1,OAG,11,1,0,0,0
C579.127,OAG,6,1,0,0,0
facebook_corpus_msr_1360456,CAG,11,1,0,9,2
C579.722,OAG,209,7,3,0,28
facebook_corpus_msr_979345,OAG,45,4,0,0,4
C579.453,OAG,2,1,0,0,0
facebook_corpus_msr_1945433,NAG,3,1,0,0,2
1245606493694472192,OAG,58,1,0,47,1
C579.726,NAG,3,1,0,0,0
facebook_corpus_msr_809731,NAG,8,1,0,0,1
1278687047,NAG,14,3,0,0,8
1278686715,CAG,16,1,0,0,1
C579.372,OAG,12,1,0,0,0
C579.251,NAG,1,1,0,0,0
C579.74,OAG,29,3,0,0,7
C575.92,NAG,3,1,0,0,1
C40.7,NAG,58,5,0,0,15
C4.1901.2,OAG,8,1,0,0,0
C575.521,OAG,15,1,0,13,0
C579.257,CAG,10,4,0,5,4
C575.162,OAG,16,1,0,0,0
C7.1239,OAG,56,2,1,0,3
C579.635,OAG,3,1,0,0,0
1278705617,NAG,18,6,0,0,5
C7.470.1,OAG,128,6,0,0,16
C575.512,CAG,7,1,0,0,0
C579.333,NAG,18,1,0,0,0
1278707437,CAG,16,1,0,2,1
C575.760.1,OAG,15,1,0,0,0
1278696109,CAG,11,2,0,0,1
C579.538,OAG,23,1,0,0,0
C575.325,CAG,2,1,0,0,0
1278687119,CAG,21,1,0,2,2
C8.2066,OAG,5,1,0,0,0
1250640795218202624,NAG,17,4,4,0,5
facebook_corpus_msr_872354,OAG,2,1,0,0,0
C8.4678,OAG,5,1,1,0,0
1278696272,CAG,11,1,0,1,1
C575.490,OAG,20,1,0,0,0
C579.696.1,NAG,8,1,0,5,0
C579.468,OAG,15,1,0,0,0
C577.360.1,OAG,8,1,0,0,0
C8.1446,OAG,34,3,0,3,6
facebook_corpus_msr_671806,OAG,10,1,0,0,0
C575.309,OAG,3,1,0,0,0
1245585251654438919,OAG,10,1,0,0,0
1245481775872131078,OAG,14,4,0,0,4
1245940331985506305,OAG,47,1,0,40,3
1278696133,NAG,12,1,0,0,1
1244903440695750658,OAG,34,2,0,0,4
1252108946632032262,CAG,8,2,0,7,1
C575.706,OAG,38,1,0,36,0
1245362863591448580,OAG,4,1,0,0,1
1249240298229624832,OAG,55,3,0,53,3
C24.1860,OAG,78,1,0,12,11
1250978447792304129,OAG,39,2,0,1,3
1278707136,NAG,5,1,0,0,1
facebook_corpus_msr_233894,OAG,17,3,0,0,4
C575.210,OAG,2,1,0,0,0
C579.457,OAG,6,1,0,0,0
C24.3904,CAG,54,1,0,0,1
C43.148,NAG,70,5,0,0,6
1245688517121867777,OAG,36,1,0,30,1
C38.169,OAG,23,2,0,0,3
1278686991,NAG,26,1,0,0,1
C579.542,OAG,57,1,0,0,0
facebook_corpus_msr_866666,NAG,7,1,0,0,1
C579.666,OAG,10,1,0,0,0
1245416697386819584,OAG,63,2,0,61,2
1249634387840270343,OAG,23,3,0,0,3
1248633478377136129,OAG,6,1,0,0,0
C10.1137.1,NAG,37,1,0,0,1
facebook_corpus_msr_656298,NAG,20,1,0,19,0
C575.697,CAG,28,1,0,0,2
C575.754,OAG,6,1,0,0,0
C579.462,CAG,24,3,0,0,3
facebook_corpus_msr_1487733,OAG,4,2,0,0,2
C575.687.1,OAG,1,1,0,0,0
C579.318,NAG,20,3,0,0,3
C577.3,OAG,71,1,0,56,1
C579.708,NAG,2,1,0,0,0
C8.4976,OAG,7,1,0,0,0
facebook_corpus_msr_1487726,NAG,5,1,0,0,0
C579.624.1,NAG,2,1,0,0,0
C579.710,OAG,9,1,0,0,0
1250775656885104640,OAG,17,2,0,0,3
C579.149,OAG,13,1,0,0,1
1278706584,CAG,21,1,0,0,1
C579.153,OAG,6,1,0,0,1
C575.290,OAG,21,3,0,0,3
1278696912,NAG,7,1,0,0,1
C7.2136,NAG,34,1,0,0,0
C7.158,OAG,6,1,0,0,1
C579.309,CAG,6,1,0,0,0
C575.252,OAG,27,2,0,0,1
C8.3001,OAG,33,1,0,1,0
C7.1838,OAG,8,1,0,0,0
1278706635,NAG,13,2,1,0,4
C4.1050,CAG,7,1,0,1,0
C579.691.1,CAG,19,1,0,0,3
1278696864,NAG,19,1,0,5,0
C7.2595.2,OAG,6,1,0,0,0
C7.1675,OAG,8,1,1,0,0
1278707004,NAG,12,2,2,1,1
C577.334,OAG,20,1,0,18,1
facebook_corpus_msr_1563601,OAG,44,2,0,0,3
1278686157,NAG,15,5,0,0,4
1245565340014145536,CAG,33,1,0,31,1
facebook_corpus_msr_956362,CAG,11,1,1,0,0
facebook_corpus_msr_1907035,NAG,2,1,0,0,0
C579.114,CAG,16,3,0,0,2
C575.348,OAG,69,1,0,63,0
C575.696,NAG,5,1,0,0,0
1252257341409550341,OAG,45,4,0,0,4
facebook_corpus_msr_1945478,OAG,11,1,0,0,1
C29.8,OAG,20,1,0,0,0
C575.246,OAG,4,1,0,0,0
C577.345,NAG,3,1,0,1,4
1245293651858608129,OAG,19,1,0,19,0
C4.1321.2,NAG,24,1,0,0,0
C8.4722,OAG,20,1,0,1,0
1278686965,NAG,18,1,0,0,0
facebook_corpus_msr_1277522,CAG,23,1,0,20,0
1246843229871341569,CAG,14,2,0,0,1
C575.563,OAG,6,1,0,5,0
1246439218831753223,OAG,39,1,0,30,0
C24.4264,CAG,98,3,0,0,9
1245834254946144256,OAG,11,3,0,13,2
C575.108,OAG,8,1,0,0,1
C577.181.4,NAG,106,6,2,2,6
C575.175,CAG,10,1,0,0,0
C38.302,CAG,11,1,0,0,0
1278696675,NAG,19,1,0,0,5
C579.456,OAG,26,1,0,0,0
1245282496494702593,OAG,52,2,0,49,1
C579.150,NAG,3,1,0,0,0
1245021044131287040,OAG,45,1,0,35,1
1278706981,NAG,5,1,0,0,2
1278705898,CAG,15,1,0,0,3
1278687165,NAG,8,1,0,0,2
1278706536,CAG,25,2,0,0,1
facebook_corpus_msr_640500,OAG,11,1,0,0,1
C577.351,OAG,30,1,0,31,0
C579.777,OAG,2,1,0,0,0
C8.13105.2,OAG,20,1,0,0,2
C575.14,OAG,3,1,0,0,0
C575.766.4,NAG,5,2,0,0,1
1245535733151961088,OAG,7,2,0,1,1
C579.653,NAG,2,1,0,0,0
C575.598,CAG,12,1,0,0,0
C10.16,NAG,9,2,0,0,7
C579.19,CAG,5,1,0,0,0
C7.2234.1,OAG,3,1,0,0,0
facebook_corpus_msr_656062,OAG,38,2,0,0,2
1245582996985372674,OAG,82,1,0,75,0
C575.588,OAG,14,1,0,0,0
C33.497,OAG,40,5,0,0,6
1245905491198226432,OAG,81,2,0,74,2
1245027717260529666,OAG,22,2,0,15,1
C10.105,OAG,52,9,1,0,13
C579.71,OAG,47,1,0,0,0
1278706666,NAG,7,1,0,0,0
1278696661,NAG,21,3,14,1,14
C575.631,OAG,21,1,0,0,0
1245895686018621441,OAG,4,1,0,1,0
C579.375,NAG,4,1,0,0,1
C575.439.3,OAG,20,1,0,0,1
C8.2522,OAG,6,1,0,0,1
C575.753,OAG,12,1,0,10,0
1245710081225674752,OAG,35,2,0,33,3
C575.539,OAG,33,1,0,32,0
C577.8,CAG,32,1,0,26,1
C4.2134.2,OAG,25,4,0,0,4
facebook_corpus_msr_233878,NAG,4,1,0,0,0
C7.686,OAG,4,1,0,0,0
C575.250,OAG,25,1,0,20,0
1250640798254800897,NAG,22,4,2,0,4
C7.543,OAG,35,3,0,0,6
C575.203,OAG,10,1,0,0,0
facebook_corpus_msr_300345,NAG,2,1,0,0,0
C579.560,CAG,1,1,1,0,1
C579.672,OAG,3,1,0,0,1
C8.9587,OAG,117,6,0,0,18
facebook_corpus_msr_656291,NAG,5,3,0,0,2
C7.2405.3,CAG,39,4,1,0,5
C575.691,NAG,5,1,0,0,0
1245198403731992576,NAG,2,1,0,0,0
C575.427,NAG,0,1,0,1,0
C579.676.1,NAG,2,1,0,0,0
C579.387,OAG,30,4,0,2,3
1245657577850978305,OAG,38,2,2,36,2
1278696957,NAG,5,1,0,0,1
1246093054634676228,OAG,5,1,0,0,0
C65.379,NAG,2,1,0,0,0
C577.112,NAG,7,1,0,0,1
1246087668204630019,OAG,80,1,0,77,8
C38.662,OAG,41,5,1,0,8
facebook_corpus_msr_1945463,NAG,22,1,0,0,5
C575.646,OAG,2,1,0,1,0
C579.51,CAG,8,1,0,0,0
1245755183289847808,NAG,4,1,0,0,0
1256279962501427200,OAG,14,3,0,0,5
1250700950907392000,OAG,11,2,0,0,3
1246178168299327489,OAG,79,6,0,76,6
1252173715057471488,OAG,67,1,0,54,0
1251554550684594176,NAG,16,3,0,0,2
C577.181.1,NAG,18,2,0,2,2
1278696364,NAG,15,1,0,2,4
C575.425,NAG,7,1,0,0,0
C38.227,OAG,12,1,0,0,0
C577.197,NAG,10,2,0,2,2
facebook_corpus_msr_1805681,CAG,5,1,0,0,1
C32.7,OAG,7,1,0,0,0
C36.647.1,CAG,13,1,0,0,0
C575.223,NAG,14,2,0,0,1
1245871073201016832,OAG,27,5,0,9,4
1245474079995342848,NAG,4,1,0,0,0
C579.604,OAG,12,1,0,0,0
C579.284,OAG,7,1,0,0,0
1246806630018068481,CAG,27,2,0,21,3
1245247950692872198,OAG,26,3,0,0,3
1245551873907666944,OAG,5,1,0,3,6
C20.209,OAG,24,1,0,0,4
C575.403,NAG,25,3,0,0,3
C579.749,OAG,12,1,0,8,1
facebook_corpus_msr_2111309,NAG,16,1,0,0,1
1278696724,NAG,17,2,0,1,4
C575.257,NAG,5,1,0,0,0
C35.121,NAG,49,5,0,0,7
C577.309,NAG,2,1,0,3,0
C575.274,OAG,27,2,0,0,1
C575.272,OAG,47,1,0,40,2
1246081078051229696,OAG,20,3,0,0,2
C24.3442,CAG,206,10,4,0,20
C579.386.1,OAG,13,1,0,0,0
C579.426,NAG,5,1,0,0,0
C579.361,OAG,14,1,0,12,0
C7.1191,CAG,39,1,0,32,4
1248541472057671680,OAG,19,3,0,0,2
C7.820,OAG,7,1,0,0,0
1278696484,OAG,7,1,0,0,1
1278705905,NAG,4,2,0,7,1
1245230894589177856,NAG,6,2,0,0,1
C8.13071,OAG,253,41,3,2,52
1278697126,OAG,7,1,0,0,0
1278705534,CAG,6,1,0,0,8
C9.25,CAG,14,1,0,12,0
C575.392.4,OAG,16,1,0,0,0
1278697017,CAG,25,1,1,1,5
1278686315,CAG,6,3,0,0,2
1278696221,NAG,4,4,0,0,3
1245336567184371712,OAG,14,1,0,0,0
C575.721,NAG,3,1,0,0,0
C36.1051.5,NAG,24,2,0,0,1
1278705524,NAG,12,4,0,0,4
C579.29,CAG,18,1,0,2,3
C577.101,OAG,3,1,0,2,4
C577.210,NAG,0,1,0,0,4
C575.186,OAG,22,1,0,19,0
1245976461451735040,NAG,1,1,0,0,0
1245198007353499649,CAG,18,5,0,7,5
facebook_corpus_msr_1945584,OAG,4,1,0,0,0
C4.1531,NAG,67,2,2,0,2
1246084175494443008,OAG,14,2,1,0,2
1245538581772251137,OAG,42,2,3,0,8
C575.194,NAG,3,1,0,0,0
C575.740.5,NAG,13,1,0,0,0
C577.176,NAG,0,1,0,5,0
1278686437,NAG,8,1,0,0,1
facebook_corpus_msr_1907018,NAG,4,1,0,0,0
1278705943,OAG,19,3,1,0,5
1278696746,CAG,8,2,0,0,1
1245026145344483329,OAG,22,1,0,0,0
C575.379,CAG,6,1,0,0,0
C7.47.1,CAG,76,2,0,0,7
C8.262,CAG,15,5,0,3,9
1278697020,NAG,10,1,2,0,3
1247400640831057921,OAG,17,1,0,17,0
C575.323,OAG,2,1,0,0,0
1278697329,NAG,5,1,0,0,1
1245008486284419073,OAG,37,1,1,31,0
1278705580,NAG,17,1,0,0,3
C579.331,OAG,52,1,0,42,0
1252644313399463938,NAG,11,2,0,0,1
1251014405128503296,OAG,29,3,1,0,2
C577.350,NAG,5,1,0,1,0
C38.448,OAG,4,1,0,0,0
facebook_corpus_msr_956400,OAG,11,1,0,0,0
C59.1044,OAG,2,1,0,0,0
1245558005334020096,OAG,21,2,0,16,8
C579.172,OAG,9,1,0,0,0
1245765128470933504,CAG,7,1,0,2,1
1278685975,CAG,6,2,0,0,1
C577.192,OAG,2,1,0,0,0
C579.267,OAG,52,1,0,47,0
C575.625.2,NAG,3,1,0,4,0
1278686838,CAG,14,4,0,0,6
C9.83,OAG,23,1,0,0,2
1278695856,CAG,12,2,0,0,4
facebook_corpus_msr_1805236,NAG,15,1,0,0,0
C8.3813,OAG,4,1,0,1,4
C577.233,NAG,2,1,2,3,2
1251926300618457088,OAG,9,1,0,0,0
C579.383,OAG,2,1,0,0,0
1245866751771815936,OAG,11,5,0,2,5
facebook_corpus_msr_1397995,NAG,0,1,0,0,0
C10.1376.1,NAG,15,1,0,0,2
1246045252407844864,OAG,9,2,0,0,1
C579.698,OAG,15,1,0,0,0
C579.650,OAG,3,1,0,0,0
C8.779,OAG,32,1,0,4,0
C575.564,NAG,2,1,0,6,0
1245775398035550210,CAG,3,1,0,1,0
1278706604,OAG,19,1,0,0,4
C575.685,OAG,12,2,0,2,1
1278706486,NAG,10,1,0,0,1
C579.236,OAG,6,1,0,0,0
1278696130,NAG,17,1,1,0,2
C10.1087,OAG,39,3,0,12,2
C577.338,NAG,31,2,0,0,4
C579.398,OAG,3,1,0,0,0
C579.344,OAG,4,1,0,0,0
1245581189588516864,OAG,25,2,0,3,4
C9.203,OAG,69,1,0,62,0
1278696491,CAG,14,1,0,1,3
C579.711,OAG,3,1,0,0,0
C579.340.2,NAG,77,1,0,60,0
1249711649679757312,OAG,11,1,0,0,1
1278705833,NAG,5,1,0,0,0
1253616268944564226,OAG,6,1,0,0,0
C579.386,CAG,5,1,0,3,0
C7.941,CAG,34,4,0,0,6
1245359010531794945,OAG,25,1,0,0,3
1246018827315376128,CAG,22,1,0,23,0
C577.325,OAG,21,1,0,1,3
C579.692,CAG,14,3,0,0,2
1278696043,NAG,6,2,0,0,1
C24.92,OAG,76,1,0,5,8
1246023719501193217,OAG,42,4,0,33,4
facebook_corpus_msr_2111251,CAG,12,1,0,0,0
C7.2016,OAG,9,1,0,0,2
1245743826255392769,NAG,2,3,0,0,2
1278705763,NAG,11,1,0,0,2
C579.679,OAG,3,1,0,0,0
C579.564,OAG,30,1,0,0,0
C579.601,OAG,61,1,0,66,2
1245556618479013888,OAG,3,1,0,0,0
1245198865822666753,OAG,32,4,0,29,3
C6.570,NAG,15,2,0,126,2
1245879687311548416,OAG,16,1,0,0,2
C575.64,OAG,3,1,0,0,0
C35.83,NAG,45,3,0,0,4
C24.2532,OAG,14,1,0,0,0
1245364520974823430,CAG,24,2,2,0,3
C577.214,NAG,4,1,0,0,0
C577.331,NAG,10,1,1,0,0
C579.217.1,CAG,16,1,0,9,0
C579.48,OAG,39,3,0,0,7
1278685979,CAG,6,1,0,0,1
C575.499,OAG,8,1,0,0,0
C24.4361,OAG,15,1,0,2,5
facebook_corpus_msr_809534,OAG,21,1,0,0,0
facebook_corpus_msr_300474,NAG,1,1,0,0,1
C579.701,OAG,14,1,0,2,0
C38.482,NAG,14,2,0,0,2
facebook_corpus_msr_1945501,NAG,12,1,0,3,0
C9.118,CAG,5,1,0,0,2
C7.953.1,CAG,40,2,0,0,3
C575.71,OAG,9,1,0,0,0
C579.432,CAG,2,1,0,0,1
C579.738.3,OAG,39,2,0,0,2
1246056639171461121,OAG,6,1,0,0,1
C7.1003,OAG,25,2,0,0,5
C577.353,OAG,12,1,0,1,0
C575.723,OAG,15,1,0,15,0
facebook_corpus_msr_1987971,NAG,2,1,0,0,0
1245899070238908417,OAG,81,1,0,66,0
1245895394208264194,OAG,14,1,0,14,0
C577.128,OAG,16,1,0,8,0
C25.520.1,OAG,32,4,0,0,5
1245881477960585216,NAG,5,3,0,0,3
C579.664,OAG,29,2,0,0,3
C579.274,NAG,4,1,0,0,0
1248550517946499072,CAG,15,2,0,0,4
C579.287,OAG,15,1,0,0,0
C579.50,OAG,8,1,0,0,0
1245676458837561344,OAG,17,1,0,17,0
1245558393869230081,OAG,22,6,0,0,5
C577.64,NAG,10,3,0,0,2
1245607377090437121,OAG,19,2,0,17,3
1278705879,NAG,11,1,0,0,0
C7.474,OAG,4,1,0,0,0
C575.727,OAG,30,7,0,0,7
C579.57,OAG,6,1,0,0,0
C579.516,OAG,22,1,0,24,0
1245288019352944640,OAG,6,1,0,0,1
C579.25,OAG,6,1,0,5,0
facebook_corpus_msr_1360495,OAG,18,1,0,15,2
1245620700603224066,CAG,40,1,0,34,0
1249336075958530048,OAG,42,4,0,0,8
1254639053611257856,CAG,20,2,0,0,1
C577.55,CAG,17,1,0,0,0
facebook_corpus_msr_221680,NAG,16,1,0,0,3
C579.331.4,NAG,3,1,0,0,0
1278686027,CAG,8,1,0,0,1
1253215581106581506,OAG,44,5,1,0,11
1245726284304400384,OAG,23,2,0,0,3
facebook_corpus_msr_1805525,NAG,3,1,0,0,0
1246804803419693058,OAG,33,2,0,36,5
C579.778,OAG,13,1,2,0,0
1278705080,NAG,19,2,0,0,5
C8.3095,OAG,37,5,0,0,8
C579.156,NAG,8,1,0,0,0
C575.80,CAG,6,1,0,0,1
1246069291281084423,OAG,26,1,0,0,1
facebook_corpus_msr_671975,OAG,12,1,0,0,0
1278687121,NAG,12,3,2,0,3
1245888588501278720,CAG,15,1,0,0,3
facebook_corpus_msr_654919,OAG,9,1,0,0,0
C577.256,OAG,26,1,1,1,0
C577.22,NAG,1,1,0,0,0
C575.51,NAG,4,1,0,0,0
1245620356196388870,OAG,4,1,0,0,2
C579.500,NAG,95,6,0,0,13
1245921004922089473,OAG,45,3,0,0,9
C575.694,NAG,2,1,0,0,0
1278686125,NAG,12,1,0,2,2
facebook_corpus_msr_956338,OAG,4,1,1,0,0
C24.1291,NAG,13,1,0,0,2
1245886902944690177,OAG,24,1,0,22,2
C579.626,OAG,4,1,0,0,1
C579.191,OAG,36,5,0,0,5
1246163683639623680,CAG,29,5,0,36,13
1245437045297672193,CAG,31,1,0,29,2
C36.682.4,NAG,17,2,0,0,2
C8.4325.2,OAG,17,1,0,0,0
C575.477,NAG,1,1,0,0,0
1257862950955573248,OAG,26,3,0,0,4
C579.452,OAG,7,1,0,0,0
C33.392,OAG,4,2,1,4,3
C577.263,NAG,2,1,0,0,0
C7.1139,OAG,3,1,0,0,0
facebook_corpus_msr_300471,NAG,0,1,0,3,0
1249040096898068480,OAG,13,1,0,2,2
1245644576058048513,NAG,28,2,6,22,4
1245569880834707456,OAG,4,1,0,0,0
C4.1369.1,OAG,14,1,0,0,0
1245735652798259215,OAG,39,1,0,35,1
1278707292,CAG,9,5,0,0,4
facebook_corpus_msr_2111189,CAG,31,1,0,0,3
C577.175,NAG,3,1,0,0,1
1245268166667833344,OAG,7,1,0,0,3
1244957344800198656,OAG,32,16,0,0,16
C41.85,CAG,42,1,2,0,0
1256973200480784387,OAG,7,1,0,0,1
1245372205556330496,OAG,43,1,0,40,2
C36.925,CAG,75,2,0,0,5
C575.288,OAG,12,1,0,0,0
1286453048,OAG,27,1,0,0,2
C579.766,OAG,10,1,0,0,1
C577.321.3,NAG,4,1,0,0,0
C4.428,OAG,17,1,1,0,0
C579.358,CAG,28,1,0,25,0
C579.204,OAG,6,1,0,0,0
C579.524.1,NAG,6,1,0,0,0
C575.310,NAG,2,1,0,0,0
C579.87,CAG,91,4,1,0,4
facebook_corpus_msr_1312169,OAG,10,1,0,0,0
C24.2405,OAG,35,1,0,0,0
C33.434,OAG,1,1,0,7,0
C575.399,NAG,1,1,0,0,0
1256302317357412352,OAG,8,2,0,0,1
C575.179,NAG,2,1,0,2,0
1246246329526841344,NAG,11,1,0,0,3
C24.414,CAG,69,1,0,0,5
1246078576153116683,OAG,24,3,2,0,4
1245621199457013761,OAG,50,1,0,34,0
C577.145,NAG,1,1,1,0,0
1246126491408031744,NAG,1,1,0,0,0
C7.1651,OAG,10,1,0,8,0
facebook_corpus_msr_233853,CAG,33,1,1,30,0
1245897134617980929,NAG,48,1,0,41,1
C577.93,OAG,95,3,0,0,7
1278706834,CAG,26,2,0,1,2
1247378483157905415,OAG,43,1,0,35,0
1278696310,OAG,6,2,0,0,3
1278696138,NAG,6,2,0,0,1
C575.449,NAG,9,1,0,0,0
C36.1123.1,OAG,37,2,0,0,2
facebook_corpus_msr_300671,CAG,34,1,2,13,15
facebook_corpus_msr_288093,CAG,10,1,0,0,0
1278696459,NAG,13,1,1,0,2
C40.47.1,NAG,22,2,0,0,2
1247347290882228225,CAG,30,1,0,26,0
1245854651162873856,OAG,7,1,0,1,0
1245423149652443136,OAG,21,1,0,0,2
C575.86,OAG,17,1,0,0,4
C577.242,NAG,19,1,0,0,0
C579.362,OAG,4,1,0,0,0
1278696760,NAG,4,1,0,0,0
C4.415,OAG,10,1,0,1,0
C35.86,NAG,72,5,0,0,6
C4.1416,OAG,0,1,0,0,3
1278705819,NAG,7,1,0,0,5
1258460531540680704,CAG,7,1,0,0,0
C577.159.1,OAG,31,2,0,0,2
C575.125,NAG,8,1,0,7,0
C579.129,NAG,0,1,0,0,2
C579.639,OAG,70,4,0,45,3
1278705626,CAG,12,2,0,0,1
1278705676,NAG,8,1,0,0,1
1247272218347876352,OAG,16,3,0,0,2
C577.277,OAG,34,1,0,31,1
facebook_corpus_msr_1403041,NAG,79,1,0,66,2
facebook_corpus_msr_956285,OAG,19,3,0,0,2
facebook_corpus_msr_671952,CAG,23,1,0,23,0
1278686094,CAG,18,2,2,0,6
1245031129444487169,OAG,32,1,0,28,1
facebook_corpus_msr_656387,CAG,89,1,0,71,2
C579.582,OAG,9,1,0,0,0
1246650719450443776,OAG,92,1,3,75,1
1246124318536257536,NAG,9,1,0,8,0
C579.154,OAG,24,1,0,4,0
C579.563,NAG,4,1,0,0,0
C579.44,OAG,5,1,0,0,0
facebook_corpus_msr_874025,NAG,60,2,1,52,2
1245161510684332032,OAG,34,2,0,28,1
1278685997,NAG,13,1,0,0,0
1245653087768817667,CAG,9,2,0,7,1
C579.768,OAG,5,1,0,0,0
C8.4148,OAG,5,1,0,0,2
1246162969282506752,OAG,53,1,0,49,2
C577.342.2,CAG,62,1,0,62,0
1245567582704259079,OAG,24,3,1,0,5
C579.396,OAG,20,2,0,0,1
1278707277,CAG,22,1,0,2,3
1278686980,CAG,19,2,0,0,1
facebook_corpus_msr_1575751,NAG,13,8,0,1,8
C575.571,NAG,5,1,0,0,0
1245731292349476864,OAG,84,2,0,68,2
C575.109,OAG,30,3,0,0,8
C8.4464,OAG,44,3,0,0,8
1247109549590339588,OAG,10,3,0,0,2
C579.233,OAG,43,5,0,0,7
1255468968938266626,NAG,31,1,0,29,1
facebook_corpus_msr_233620,CAG,62,1,0,66,0
1246071184061431811,OAG,48,1,0,47,5
facebook_corpus_msr_1525130,OAG,7,1,0,0,0
facebook_corpus_msr_1775234,NAG,9,1,0,0,0
1245882378771259393,OAG,25,1,0,22,2
C7.2564.1,OAG,8,1,0,0,0
1278687092,NAG,5,2,0,0,1
C575.269,CAG,9,2,1,2,0
1254131969996189697,CAG,21,5,0,17,8
C24.4733,OAG,11,1,0,6,1
facebook_corpus_msr_671059,NAG,0,1,0,0,0
1245760472176979968,OAG,8,2,0,0,2
C575.459,CAG,13,1,0,13,0
C579.438.1,OAG,38,1,0,32,0
C575.679,OAG,22,5,0,1,7
C577.255,NAG,15,1,2,0,1
C7.1320,OAG,20,1,0,0,0
C33.200,OAG,67,2,1,0,1
1278685987,OAG,16,1,0,1,2
C575.698.1,OAG,9,1,0,8,0
1245897606246645760,OAG,75,3,0,67,6
1278705714,NAG,16,1,0,0,2
facebook_corpus_msr_2039495,NAG,3,1,0,0,1
1278696282,OAG,20,1,0,0,3
C33.496,OAG,7,1,0,0,2
C9.251,OAG,57,1,0,0,0
C579.226,OAG,153,1,1,121,0
facebook_corpus_msr_671814,OAG,27,1,0,24,0
C579.487,OAG,50,1,0,41,0
C579.511,OAG,5,1,0,0,0
C575.76,OAG,33,2,0,0,3
facebook_corpus_msr_337261,OAG,40,1,0,36,0
C575.42,CAG,12,2,0,0,2
1245610741035446273,CAG,24,1,0,0,1
1245044913613361152,OAG,37,1,2,33,7
facebook_corpus_msr_1805489,CAG,5,1,0,0,3
1247779495014105088,OAG,10,1,0,0,0
facebook_corpus_msr_1692631,NAG,21,1,0,0,1
C24.146,OAG,54,1,0,55,5
C8.12952.1,OAG,29,3,0,0,3
C575.621.5,OAG,10,1,0,0,0
C577.306,OAG,53,2,0,48,1
