ID	Comunal	words	sents	numbers	unknowns	punctuation
C8.4387	NCOM	19	1	0	0	0
1244984878933868551	COM	16	4	0	0	3
1245244086711435264	NCOM	22	4	0	0	7
facebook_corpus_msr_233982	NCOM	15	1	0	0	1
C579.548.4	NCOM	1	1	0	0	0
1245590672804950019	COM	22	4	0	0	6
C8.5076	NCOM	20	2	0	6	1
C575.684	NCOM	8	1	0	0	0
178954596792811520	COM	19	3	0	0	2
C577.288	NCOM	7	1	0	3	0
C10.171	NCOM	18	1	0	0	2
1246538500989648897	NCOM	9	1	1	0	1
C575.726	NCOM	44	1	0	38	1
C579.206	NCOM	10	1	0	9	0
C577.289	NCOM	9	1	0	0	0
C575.311	NCOM	17	1	0	0	0
C579.178	NCOM	6	1	0	5	1
C579.494	NCOM	6	1	0	0	1
C8.7676	NCOM	21	2	0	0	5
facebook_corpus_msr_656369	NCOM	34	5	0	0	5
C577.346	NCOM	7	1	0	0	0
1278695958	NCOM	16	1	0	0	3
C579.751	NCOM	8	1	0	7	0
C38.161	NCOM	77	5	0	0	7
C579.548.1	NCOM	70	1	0	62	0
1278686318	NCOM	13	3	0	0	5
1278696269	NCOM	5	1	0	0	2
C577.130	NCOM	15	2	0	0	2
facebook_corpus_msr_1945444	NCOM	28	3	0	0	4
1278705682	NCOM	18	1	0	0	0
C575.396	NCOM	17	1	0	14	0
C575.3	NCOM	13	1	0	10	0
1245892301366452228	COM	10	1	0	0	1
1278686445	NCOM	15	2	0	0	6
1252644815763910656	COM	12	3	0	0	2
C575.547	NCOM	6	1	0	0	0
C579.54	COM	7	1	0	0	0
facebook_corpus_msr_656311	NCOM	13	3	0	0	2
facebook_corpus_msr_1972719	NCOM	7	2	0	1	2
1278686355	NCOM	10	1	0	0	3
1278705136	NCOM	25	1	0	0	4
facebook_corpus_msr_899175	NCOM	44	1	2	34	0
C577.75	NCOM	84	1	0	75	4
C577.258	NCOM	0	1	0	0	4
C575.578	NCOM	21	1	0	0	1
1278697206	NCOM	5	3	0	0	2
C575.28	NCOM	1	1	0	0	0
facebook_corpus_msr_866668	NCOM	5	1	0	0	0
C577.76	NCOM	28	2	0	0	1
facebook_corpus_msr_300677	NCOM	126	4	7	104	24
1278697021	NCOM	10	2	0	0	3
1278705713	NCOM	17	1	0	0	1
C579.79	NCOM	8	1	0	6	0
1245671940397740036	COM	56	1	0	48	0
1278696608	NCOM	7	1	0	4	0
facebook_corpus_msr_1360496	NCOM	3	1	0	2	0
1245635092438867969	COM	86	1	0	71	2
C579.733	COM	2	1	0	0	0
1278686774	NCOM	9	1	0	0	1
C8.2792	NCOM	16	1	0	0	3
C579.568.2	NCOM	72	8	0	0	7
1278686223	NCOM	7	1	0	1	2
C577.292	NCOM	2	1	0	2	0
1245057835035066369	COM	40	1	0	0	0
1278706823	NCOM	11	2	1	1	3
C579.607.3	NCOM	3	1	0	0	0
C579.183	NCOM	8	1	0	8	0
C33.221	NCOM	14	1	1	0	2
1245987433784565762	COM	51	3	0	0	4
C575.289	NCOM	6	1	0	0	0
1278696100	NCOM	6	2	0	0	1
C38.499	NCOM	4	1	0	0	0
C4.660	NCOM	5	1	0	0	0
C579.665	NCOM	16	1	0	0	1
C24.3412	NCOM	70	1	0	0	3
C577.357	NCOM	35	1	0	28	1
C575.542	NCOM	6	1	0	0	0
C575.589	NCOM	3	1	0	0	0
1278705621	NCOM	5	1	0	0	0
1246064607770394625	COM	11	3	0	0	2
facebook_corpus_msr_1176378	NCOM	29	1	1	28	1
C579.5	NCOM	37	5	0	0	6
1278696854	NCOM	18	1	0	0	1
C579.83	NCOM	42	1	0	37	0
facebook_corpus_msr_671910	NCOM	4	1	0	0	0
C575.404	NCOM	2	1	0	1	0
1246102819007946759	COM	60	2	0	52	3
1249504229825241088	COM	9	1	0	0	0
facebook_corpus_msr_233752	NCOM	52	1	0	43	2
C24.3586	NCOM	18	1	0	0	0
1278697060	NCOM	19	2	0	2	1
C36.946	NCOM	110	9	0	0	12
C577.330	NCOM	12	3	0	4	7
C579.773	COM	10	1	0	0	0
C579.142	NCOM	3	1	0	0	0
1249892991776501761	COM	22	1	0	20	0
1252203979867435010	COM	15	1	0	0	1
C575.484	NCOM	5	1	0	0	0
1245946374727712769	COM	52	1	0	47	2
1245945514622779392	COM	29	6	0	0	9
C24.2052	NCOM	30	2	0	0	1
C579.641	NCOM	5	1	0	0	0
facebook_corpus_msr_1956031	NCOM	18	1	3	0	1
1278696821	NCOM	5	1	0	4	0
C575.600	NCOM	2	1	0	0	0
C579.269	NCOM	23	1	2	1	0
C7.297.1	NCOM	10	1	0	2	0
1245665689513242624	COM	44	3	1	33	5
facebook_corpus_msr_731303	NCOM	9	1	0	0	0
1245753034509922304	COM	37	1	0	37	1
1245261959714365440	COM	27	3	0	0	3
C8.1084	NCOM	16	3	0	0	3
C579.339	NCOM	3	1	0	0	0
C38.646.3	NCOM	43	2	0	0	9
C36.757.5	NCOM	25	1	0	0	1
C579.693	COM	2	1	0	0	0
C575.483	NCOM	3	1	0	0	0
C579.584	NCOM	22	1	0	0	0
C577.74	NCOM	1	1	0	0	0
C575.731	NCOM	3	1	0	0	0
C575.32	NCOM	3	1	0	0	1
C577.68.1	NCOM	17	2	0	0	2
1278696559	NCOM	10	1	0	1	0
1247605909536169984	COM	51	2	0	45	1
C575.538	NCOM	8	1	0	0	0
facebook_corpus_msr_2041541	NCOM	13	2	0	0	3
facebook_corpus_msr_654918	NCOM	14	1	0	0	1
C577.41	COM	16	1	0	0	1
facebook_corpus_msr_809593	NCOM	65	8	1	0	8
1278707130	NCOM	20	1	0	0	4
C575.91	NCOM	21	2	0	0	1
C36.725	NCOM	18	7	0	2	6
facebook_corpus_msr_465972	NCOM	16	3	0	0	10
1245542457929895936	NCOM	5	2	0	0	1
1246804471373377536	COM	37	1	3	38	4
1278706684	NCOM	6	1	0	0	0
1246022034452295683	COM	18	4	0	0	3
1246051900283207681	COM	42	1	0	34	2
C575.296	NCOM	3	1	0	0	0
C577.314	NCOM	9	1	0	9	0
C8.13573	NCOM	119	9	0	3	9
C4.806	NCOM	9	1	0	5	0
C575.394	NCOM	32	3	1	0	3
1278706559	NCOM	16	1	0	0	0
1245178235169710081	COM	32	3	0	0	2
C575.623	NCOM	14	1	0	12	0
1245761774327980033	COM	54	4	0	33	4
C579.37	NCOM	61	1	0	51	0
1245347476795559936	COM	38	3	0	0	12
facebook_corpus_msr_1805589	NCOM	5	1	0	0	0
C8.3999	NCOM	7	2	0	0	1
1278696658	NCOM	22	1	0	0	6
1245758731796660224	COM	12	3	0	0	2
1278697166	NCOM	16	3	0	0	4
C577.23	NCOM	8	1	0	0	0
C577.198	NCOM	20	1	0	0	0
facebook_corpus_msr_1805716	NCOM	28	1	0	0	2
C575.314	NCOM	90	1	0	80	3
facebook_corpus_msr_1360491	NCOM	21	1	0	0	1
1246058970352996352	COM	18	3	0	0	2
C575.120	NCOM	5	1	0	0	0
C579.469	NCOM	11	1	0	0	1
C575.385	NCOM	8	1	0	0	0
C575.100	NCOM	2	1	0	0	0
C59.479	NCOM	2	1	0	0	0
C10.1019	NCOM	16	3	0	0	2
1278686419	NCOM	15	1	0	0	2
C579.250	NCOM	34	3	1	0	4
1245761225528446976	COM	30	2	0	2	2
1245619540219715585	COM	45	1	0	35	2
C579.429	NCOM	10	1	0	0	0
facebook_corpus_msr_325601	NCOM	163	7	0	0	23
C577.299.1	NCOM	8	1	0	0	0
C575.486	NCOM	5	1	0	0	0
C8.5634	NCOM	16	1	0	0	2
C577.48	NCOM	20	4	0	0	2
1245212531141914625	COM	20	2	0	0	1
1278696974	NCOM	24	1	1	1	6
1245892950879428608	COM	33	1	0	32	2
C579.688	COM	16	2	0	0	1
C577.161	NCOM	92	1	0	80	3
C4.2216.1	NCOM	5	1	0	0	0
C579.759	COM	4	1	0	0	0
facebook_corpus_msr_233613	NCOM	32	4	0	34	4
C575.84	NCOM	1	1	0	0	0
1278697025	NCOM	15	3	0	1	2
C8.2212	NCOM	5	1	0	2	3
1278696535	NCOM	14	1	0	0	3
1255827479840710657	NCOM	21	4	0	0	3
C575.355	NCOM	7	1	0	0	0
C575.224	COM	32	1	0	28	1
C8.2417	NCOM	8	1	0	81	0
C10.116	NCOM	22	2	0	0	2
1245607625166704642	COM	56	1	0	54	2
C579.610	NCOM	17	1	0	0	0
1245993117670461440	COM	8	1	0	0	0
C575.637	NCOM	11	1	0	0	0
1278695946	NCOM	8	1	0	0	1
1278697186	NCOM	7	1	1	2	0
C36.696	NCOM	13	1	0	0	2
C575.21	NCOM	23	4	0	0	5
1245621367346622464	COM	13	3	0	0	2
facebook_corpus_msr_654945	NCOM	2	1	0	0	0
C7.347	NCOM	4	1	0	0	0
1278696288	NCOM	9	3	0	3	3
1245334152783618051	COM	17	2	0	16	1
C579.297.1	NCOM	4	1	0	0	0
1245404556571242496	COM	36	1	0	32	0
C577.316	NCOM	119	1	1	104	2
1254279075448815616	COM	16	1	0	0	0
facebook_corpus_msr_233808	NCOM	26	1	0	0	1
C579.185	NCOM	7	1	0	0	0
facebook_corpus_msr_1805338	NCOM	3	2	0	0	1
facebook_corpus_msr_1226706	COM	42	4	0	0	4
1248590754106077184	NCOM	14	4	0	1	5
1245723182922752005	NCOM	36	4	1	0	8
facebook_corpus_msr_32276	NCOM	16	1	0	0	4
C575.695.1	NCOM	1	1	0	0	0
1278706712	NCOM	7	1	4	0	4
1245980923041988609	COM	16	3	0	0	2
C24.1989	NCOM	34	4	0	0	6
C579.21	NCOM	16	1	0	0	0
C38.164	NCOM	12	1	0	2	4
1246063071962910720	COM	26	3	0	23	3
C575.615	NCOM	26	2	0	0	1
C579.99	NCOM	7	1	0	0	0
C577.70	NCOM	29	2	0	0	3
C25.454	NCOM	17	1	0	2	2
1245773415727824897	COM	27	2	0	28	2
1245770432705228800	COM	33	3	0	0	3
1278695938	NCOM	12	3	0	1	5
C7.2417.1	NCOM	14	1	0	0	1
C579.507	NCOM	53	3	0	0	10
1244976928060129280	COM	13	1	0	11	0
C579.218	NCOM	3	1	0	1	0
C35.78	COM	33	3	0	0	6
C577.185	NCOM	4	1	0	0	0
1278706811	NCOM	10	3	0	0	2
C579.775	COM	5	1	0	0	0
C575.312	NCOM	6	1	0	0	0
1245317564617625600	COM	34	1	0	36	1
1250640801740226561	NCOM	8	2	4	0	3
facebook_corpus_msr_1987973	NCOM	3	1	0	0	0
C577.254	NCOM	3	1	0	3	2
1246195403956965376	COM	18	1	0	0	0
C579.769	NCOM	18	1	0	0	1
C579.436	NCOM	13	1	0	0	0
facebook_corpus_msr_1805037	NCOM	10	1	0	0	2
C36.1016	NCOM	51	1	0	49	0
1278697205	NCOM	10	1	0	0	1
1392438700269731840	COM	6	1	1	4	0
C579.754.1	COM	8	1	0	5	0
1245588836798722049	COM	85	2	0	66	5
1278706414	NCOM	21	1	0	0	4
1245560229908992000	COM	19	1	0	0	2
1245246969108295681	COM	56	1	0	43	0
C24.352	NCOM	7	1	0	0	0
C575.467	NCOM	2	1	0	0	0
1245361160724942848	COM	34	3	0	0	5
facebook_corpus_msr_809792	NCOM	2	1	0	0	0
C575.654	NCOM	0	1	0	0	0
C575.771	NCOM	17	1	0	13	0
1278686127	NCOM	22	3	0	0	5
1247544473548025857	COM	5	2	0	0	1
1245656693075095554	NCOM	20	3	0	0	2
C579.8	NCOM	16	1	0	17	0
C8.375	NCOM	15	1	0	0	1
C579.686	NCOM	4	1	0	4	0
1246267423260438529	COM	6	2	0	4	4
C35.84	NCOM	90	6	1	0	15
facebook_corpus_msr_492	NCOM	12	1	0	0	0
C579.548.5	NCOM	17	1	0	6	1
1245997180634009601	COM	12	1	0	0	1
C575.773	NCOM	4	1	0	0	0
1245026507292135424	COM	24	2	2	0	1
C579.241	NCOM	19	1	0	0	1
1245011514752487426	COM	50	2	0	43	2
C7.1949	NCOM	16	2	0	0	5
1249150675788935168	NCOM	9	3	0	0	2
1245757050107203584	COM	23	2	0	21	1
1278696339	NCOM	5	1	0	0	1
C579.506	NCOM	7	1	0	4	0
1243081468689014784	COM	13	2	0	0	1
C577.196	NCOM	3	1	0	1	0
C40.59.3	NCOM	48	1	0	0	5
C579.587	NCOM	2	1	0	0	0
C33.444	NCOM	41	7	0	0	8
C579.408	NCOM	8	1	0	9	0
1278696480	NCOM	10	2	1	2	1
C579.608	NCOM	24	1	0	0	0
1245406628565749760	COM	9	2	0	2	1
C579.526	NCOM	11	1	0	0	0
C579.407.4	NCOM	1	1	0	1	0
facebook_corpus_msr_1736993	NCOM	22	7	0	0	6
facebook_corpus_msr_656190	COM	8	3	0	0	2
1245665558634172418	COM	16	1	0	0	0
C579.325	COM	3	1	0	0	0
1249338041086488576	COM	54	1	0	44	0
1278706459	NCOM	19	4	0	0	4
C24.1497	NCOM	8	1	0	0	0
C7.1748	NCOM	8	1	0	0	0
C575.456	NCOM	63	1	0	58	0
C9.322.3	NCOM	16	3	0	0	3
C7.1013	NCOM	5	1	0	0	0
facebook_corpus_msr_1450804	NCOM	136	1	0	111	4
facebook_corpus_msr_696681	NCOM	0	1	1	0	0
C577.323	NCOM	13	1	0	3	0
facebook_corpus_msr_671852	NCOM	3	1	0	1	0
facebook_corpus_msr_1804856	NCOM	5	1	0	0	0
C579.261	NCOM	9	1	0	0	1
1259018850575638530	COM	52	1	0	44	2
1244900577638625280	COM	2	1	0	0	0
facebook_corpus_msr_2111297	NCOM	28	1	0	0	0
C33.537	NCOM	35	1	1	35	0
1278696101	NCOM	5	3	0	1	4
C575.580	NCOM	3	1	0	0	0
1278707080	NCOM	9	1	0	0	0
C575.17	NCOM	5	1	0	0	0
C7.2208	NCOM	13	1	1	0	0
1245672666859618304	COM	45	1	2	38	5
C36.859.1	NCOM	3	1	0	0	0
C579.710.2	COM	72	1	0	0	0
facebook_corpus_msr_221570	NCOM	23	2	0	0	2
C8.3476	NCOM	5	1	0	0	1
facebook_corpus_msr_809526	NCOM	23	1	0	17	3
C579.495	NCOM	6	1	0	0	0
1245778089486856192	COM	11	5	0	0	4
1278686265	NCOM	16	1	0	0	2
C9.244	NCOM	38	7	0	0	8
1245560099218866183	COM	45	1	1	39	5
C575.260	NCOM	111	1	1	95	1
C575.737	NCOM	14	1	0	12	0
1246515922635878400	COM	17	4	0	0	3
facebook_corpus_msr_656219	NCOM	69	1	0	0	3
C36.291	NCOM	41	1	0	34	2
C579.331.2	NCOM	1	1	0	0	0
C579.382	NCOM	2	1	0	0	0
C10.91	NCOM	3	1	0	0	5
1248919459097481216	COM	6	1	0	9	0
1246315642644398081	COM	38	1	0	33	2
C579.73	NCOM	1	1	0	0	0
C577.336	NCOM	17	1	0	0	2
1278696349	NCOM	26	1	0	1	3
1278697159	NCOM	12	1	0	0	3
1278696245	NCOM	13	4	2	0	8
C575.423	NCOM	6	1	0	0	0
1278697221	NCOM	16	2	0	0	4
facebook_corpus_msr_584572	NCOM	11	1	0	0	0
1245188206829527040	COM	56	1	0	45	3
C4.2130.3	NCOM	8	1	1	0	0
facebook_corpus_msr_233777	NCOM	17	2	0	0	2
C4.849	NCOM	10	1	0	0	1
C7.2417.3	NCOM	23	1	0	0	2
facebook_corpus_msr_233560	NCOM	27	1	0	0	1
C575.330	NCOM	5	1	0	0	0
C577.332	NCOM	31	4	0	1	4
C61.412	NCOM	4	1	0	0	0
C579.570	NCOM	19	1	0	0	1
facebook_corpus_msr_669061	NCOM	44	1	4	36	9
C575.208	NCOM	23	1	0	0	0
C7.322	NCOM	5	1	0	0	0
1278686040	NCOM	5	1	0	0	0
C579.195	NCOM	39	1	0	0	0
1246900823164149765	COM	12	2	0	1	1
1278707415	NCOM	5	1	0	0	3
C43.95	NCOM	5	1	0	1	0
facebook_corpus_msr_1610606	NCOM	7	1	1	0	1
C579.687	COM	6	1	0	0	0
C575.402	NCOM	60	9	0	0	9
1278707164	NCOM	4	3	0	0	5
1278696207	NCOM	7	1	0	0	0
C579.568.5	NCOM	22	1	0	0	2
1245619974682447873	COM	37	1	1	30	2
1245302358143381504	COM	7	2	0	0	1
1247195339058073602	COM	15	4	0	0	3
1245842250501771266	COM	29	1	0	28	0
1278705595	NCOM	11	1	0	0	2
C9.106	NCOM	9	1	0	0	0
C575.33	NCOM	4	1	0	0	0
C575.414	NCOM	3	1	0	0	0
C577.50.4	NCOM	237	1	2	203	0
C575.555	NCOM	2	1	0	0	0
C577.59	NCOM	172	1	2	0	69
C579.747	COM	3	1	0	0	0
facebook_corpus_msr_1788859	NCOM	26	2	0	0	3
C10.898	NCOM	12	1	0	0	0
1278686798	NCOM	7	1	0	0	0
facebook_corpus_msr_710049	NCOM	11	1	0	0	0
C577.137	NCOM	88	6	0	75	1
C575.609	NCOM	13	1	0	12	0
1246814689264144384	COM	19	1	0	20	0
facebook_corpus_msr_484060	NCOM	3	1	0	1	0
C575.765.5	NCOM	65	2	2	0	8
1246460897217794048	COM	24	1	0	22	0
facebook_corpus_msr_1318953	NCOM	48	1	0	0	0
C8.3075	NCOM	67	5	0	0	7
C575.154	NCOM	4	1	0	0	0
1246047447396352000	COM	12	2	0	0	2
C24.1451	NCOM	5	1	0	0	0
C575.732	NCOM	2	1	0	0	0
C38.413	COM	23	2	0	0	1
C575.182	NCOM	12	1	0	0	0
C579.764	COM	6	1	0	0	1
C41.324	NCOM	28	1	0	0	1
C575.474	NCOM	1	1	0	0	0
1254303503389843456	COM	27	1	0	21	4
C7.2273	NCOM	2	1	2	0	1
C24.1257	NCOM	17	2	0	0	1
facebook_corpus_msr_325591	NCOM	6	1	0	0	0
1246072607360745479	COM	35	3	0	0	3
C575.228	NCOM	9	1	0	0	0
1245763364397019136	COM	25	3	0	0	4
C579.648	NCOM	11	1	0	0	0
C575.219	NCOM	31	6	0	0	6
1246392898956001280	COM	10	2	0	0	1
1251752029011103745	COM	12	2	0	0	2
facebook_corpus_msr_1775224	NCOM	5	1	0	0	0
facebook_corpus_msr_1805436	NCOM	7	1	0	0	1
C575.341	NCOM	35	1	0	32	0
C575.664	NCOM	2	1	0	0	0
C579.264	NCOM	4	1	0	3	0
1248151612461203457	NCOM	1	3	0	0	2
1245627499083513857	COM	33	4	0	28	4
1246102223907467264	COM	75	1	0	74	1
C579.781.3	COM	57	2	1	0	2
1245410530434531329	COM	57	1	0	57	4
1245260727520096258	COM	35	1	0	37	0
1246434154821996546	COM	26	5	0	0	5
1278706857	NCOM	9	2	0	0	1
C575.66	NCOM	157	1	0	136	0
C575.567	NCOM	2	1	0	0	0
C579.106	NCOM	13	2	0	0	2
C24.4735.2	NCOM	11	3	0	0	2
C575.633	NCOM	36	1	0	0	0
C7.1066.1	NCOM	13	1	0	0	0
facebook_corpus_msr_233858	NCOM	21	1	1	0	0
1244957899991875585	COM	31	9	0	0	9
C7.1094	NCOM	276	9	4	0	16
1278696861	NCOM	7	1	4	0	6
1245583747849715712	COM	21	1	0	23	0
1245314204170518530	COM	57	2	0	41	2
1278696397	NCOM	21	1	0	0	4
1246386260438134787	COM	23	1	0	0	2
1246674554413445122	COM	32	1	0	26	0
facebook_corpus_msr_809654	NCOM	163	2	0	125	6
C579.550.1	NCOM	21	1	0	0	1
1246324207752859648	COM	19	1	0	0	0
1245592511222972416	NCOM	71	1	0	64	2
C577.273	NCOM	16	1	0	12	3
C577.116	NCOM	9	1	1	4	1
1278686184	NCOM	20	1	0	0	3
1245536430551515136	NCOM	15	2	0	0	3
1251377995962556418	COM	10	3	0	0	2
C579.771	NCOM	8	1	0	0	0
facebook_corpus_msr_233513	NCOM	17	2	2	0	2
C579.258.4	NCOM	3	1	0	0	0
1278707139	NCOM	10	1	2	1	5
1278687095	NCOM	8	1	3	0	3
C577.44	COM	7	1	0	3	0
C579.421	NCOM	3	1	0	0	0
1246022386190704640	COM	24	2	0	0	1
1278705604	NCOM	6	1	0	0	2
C577.333	NCOM	5	1	0	0	0
C575.242	NCOM	7	1	0	0	0
1278696959	NCOM	16	1	0	0	4
C579.186	NCOM	13	1	0	0	0
C579.155.1	NCOM	8	1	0	0	0
C8.4676	NCOM	14	2	1	0	2
C8.2699	NCOM	6	1	0	0	1
1248185022160318464	COM	39	4	1	0	6
1244977370018107392	COM	29	1	0	37	1
C575.113	NCOM	10	1	0	0	0
facebook_corpus_msr_233527	NCOM	33	2	0	0	1
1245805546554281989	COM	15	6	0	0	6
1278705636	NCOM	9	2	0	0	3
1278707072	NCOM	29	1	0	0	7
C575.581	NCOM	8	1	0	0	0
C40.87	NCOM	79	3	0	0	3
C3.301	NCOM	49	2	0	0	3
C579.11	NCOM	5	2	0	6	1
facebook_corpus_msr_26262	COM	9	1	0	0	1
C38.29	COM	99	8	0	0	17
C577.50	COM	64	1	0	61	0
1245048328594718722	COM	10	1	0	0	1
facebook_corpus_msr_41718	NCOM	36	7	0	0	7
facebook_corpus_msr_300333	NCOM	5	1	0	0	0
C575.708	NCOM	3	2	0	0	2
C24.3674	NCOM	8	1	1	0	0
C577.60	NCOM	0	1	0	0	4
1245727410194022401	COM	29	5	0	0	5
1245786226478571520	NCOM	33	2	0	23	1
1278697357	NCOM	5	1	1	0	2
facebook_corpus_msr_1117201	NCOM	18	1	0	15	1
C579.203	NCOM	1	1	0	0	1
C9.173	NCOM	41	1	0	4	3
1246136714529103873	COM	69	3	0	59	3
C577.18	NCOM	14	2	0	0	1
C579.412	NCOM	35	1	0	0	0
C575.381	NCOM	2	1	0	14	0
C7.317	NCOM	4	1	0	0	0
1246013252649140224	COM	23	5	0	0	11
1247213349189771266	COM	27	1	0	28	1
C36.438	NCOM	23	1	0	0	0
1245266432247517185	COM	85	4	0	76	7
1251924042598227968	COM	11	1	0	0	0
C579.357	NCOM	19	1	1	0	0
C579.651	NCOM	2	1	0	2	0
C577.69	NCOM	22	1	0	18	0
facebook_corpus_msr_716079	NCOM	11	1	0	11	0
C575.308	NCOM	3	1	0	1	0
C579.141	NCOM	8	2	0	0	1
C8.4572	NCOM	8	1	0	0	0
C575.673.1	NCOM	3	1	0	0	0
1245686169750429696	NCOM	12	1	0	12	0
C4.429	NCOM	3	1	0	2	0
1245752701100662785	COM	31	2	0	1	4
C10.1347	NCOM	21	2	0	0	2
1247199803135516674	NCOM	16	1	0	16	2
C579.712.3	COM	3	1	0	0	0
C579.22	NCOM	9	1	0	0	0
C8.4364	NCOM	5	1	0	0	0
C4.2130.1	NCOM	12	1	0	0	0
C36.1147.3	NCOM	15	2	0	0	2
1245422979963478016	COM	18	3	0	17	2
facebook_corpus_msr_1805401	NCOM	6	1	0	0	0
C577.33	NCOM	17	1	0	3	0
C579.566	NCOM	10	1	0	6	0
facebook_corpus_msr_1373282	NCOM	10	1	0	0	0
1245932543456628737	COM	16	4	0	0	4
C579.689	COM	9	1	0	0	2
facebook_corpus_msr_300330	NCOM	4	1	0	0	0
C8.4645	NCOM	5	1	0	1	0
facebook_corpus_msr_2111202	NCOM	7	1	0	0	1
C579.70	NCOM	17	1	0	15	0
C575.347	NCOM	10	1	0	0	0
1245883453008216064	NCOM	37	3	0	0	3
1278697181	NCOM	17	1	0	0	6
C575.12	NCOM	5	1	0	0	0
C8.4175	NCOM	12	1	0	4	0
C575.648	NCOM	7	1	0	0	0
1239205702339608580	COM	22	2	0	0	2
C8.2938	NCOM	2	2	0	0	0
C36.818	NCOM	196	1	0	152	5
1245943015295741952	COM	33	1	0	32	1
C579.480	NCOM	8	1	0	0	0
C4.1942	NCOM	13	1	0	1	2
1251785653081174016	COM	29	7	0	0	6
1245276145488023553	COM	43	1	0	33	1
1245254527923748864	COM	13	2	0	0	1
1278686735	NCOM	9	2	0	0	3
C577.179	NCOM	8	1	0	0	0
facebook_corpus_msr_233595	NCOM	50	1	0	41	0
C575.658	NCOM	6	1	0	0	0
C579.395	NCOM	15	1	0	6	0
C575.24	COM	69	1	1	0	0
C575.703	NCOM	17	2	0	0	4
C32.129	NCOM	7	1	0	0	0
1245623489916055553	NCOM	6	3	0	0	2
1278697249	NCOM	23	3	0	0	4
C24.2217	NCOM	208	19	0	0	30
C575.741	NCOM	15	1	0	0	0
1278706848	NCOM	9	4	0	0	4
C579.402.1	NCOM	2	1	0	0	0
1249185669865451528	COM	49	2	0	44	1
C4.383	NCOM	7	1	0	0	0
1246140960943116289	COM	4	2	0	29	1
C7.2086	NCOM	40	4	0	0	4
C8.6212	NCOM	130	15	0	0	21
C579.497	NCOM	9	1	0	0	0
facebook_corpus_msr_956415	NCOM	111	1	0	88	0
C65.240	NCOM	7	1	0	0	1
C575.321.1	NCOM	30	1	0	0	0
C575.559	NCOM	7	1	0	0	0
C575.189	NCOM	6	1	0	0	0
C575.167	NCOM	7	3	0	0	3
C579.242	NCOM	26	1	0	0	0
1244997526647787520	NCOM	44	1	0	42	1
C8.2905.5	NCOM	6	1	0	0	0
facebook_corpus_msr_1125365	NCOM	88	2	0	71	4
1278705838	NCOM	24	1	0	0	1
C10.1321.2	NCOM	5	1	0	0	1
C579.443	NCOM	5	1	0	5	0
1248662944163835904	COM	12	2	0	0	2
1245991154161610754	COM	20	1	0	21	11
facebook_corpus_msr_1939494	NCOM	5	1	0	0	1
C575.557	NCOM	2	1	0	0	0
C7.1335	NCOM	5	1	0	0	0
1245003151523991553	NCOM	80	2	0	70	3
1252504420782239745	NCOM	30	2	0	0	2
1278696543	NCOM	23	1	0	0	0
C579.389	NCOM	2	1	0	0	0
1245684649982136322	COM	4	1	0	0	3
C8.3369	NCOM	11	4	0	0	4
1254681825374429184	COM	32	2	0	26	1
1256433870729129984	COM	67	1	0	69	0
C10.1088	NCOM	12	1	0	0	0
C579.510	NCOM	5	1	0	0	0
C579.568	NCOM	38	1	0	29	0
1278696444	NCOM	22	1	0	0	7
C8.4620	NCOM	31	2	0	2	3
C10.714	NCOM	39	1	0	0	1
C575.437	NCOM	34	1	0	27	0
C579.239	NCOM	3	1	0	0	0
1245652513581174785	COM	9	2	0	0	1
1246083972347473920	NCOM	16	1	0	15	5
1246757431004164096	COM	55	1	0	52	0
1251907880841703429	COM	10	1	0	0	0
C579.703.1	COM	7	1	0	0	0
facebook_corpus_msr_371224	NCOM	1	1	0	0	0
facebook_corpus_msr_656076	NCOM	18	1	0	0	0
C579.374	COM	4	1	0	0	0
1255222238065934344	NCOM	7	2	0	0	3
C579.163	NCOM	7	1	0	0	0
1278696267	NCOM	10	2	0	0	1
1245762221931548673	COM	7	2	0	0	1
1278696429	NCOM	18	2	0	0	2
1246267036335931392	COM	46	1	0	36	2
C579.618	NCOM	2	1	0	0	0
C579.597	NCOM	18	1	0	0	2
C579.322.1	NCOM	22	1	0	0	2
C8.301	NCOM	89	4	0	0	9
C575.766.1	NCOM	0	1	0	1	0
C579.407.2	NCOM	50	1	0	42	0
C579.343	NCOM	6	1	0	0	0
C24.16	NCOM	18	1	1	0	0
facebook_corpus_msr_1692679	NCOM	6	1	0	0	0
C575.277	NCOM	1	1	0	0	0
C575.375	NCOM	12	1	0	0	1
C575.136	NCOM	9	1	1	0	0
C579.331.5	COM	231	1	0	186	2
1245413974700507136	COM	17	1	0	14	0
C7.654	NCOM	7	1	0	0	0
C8.4227	NCOM	21	2	1	0	2
C40.4	NCOM	39	1	0	0	2
facebook_corpus_msr_1063694	NCOM	88	2	0	77	2
C577.36	NCOM	9	1	0	1	0
C41.282.2	NCOM	66	3	1	0	6
1247064176129761282	NCOM	5	3	0	0	2
1251998826623307777	COM	13	1	0	0	0
C577.90	NCOM	16	1	0	0	0
C575.530	NCOM	4	1	0	3	0
1245626398430998529	COM	39	3	1	0	5
C579.544	NCOM	3	1	1	0	0
C4.613	NCOM	2	1	0	0	0
1245601080043433984	COM	17	1	0	0	0
1245244970774040577	COM	36	1	0	40	4
1278696973	NCOM	18	1	0	0	0
C575.41	NCOM	33	1	0	0	0
C575.693	NCOM	5	1	0	0	0
