ID	Gender	words	sents	numbers	unknowns	punctuation
1254131969996189697	NGEN	21	5	0	17	8
C24.4733	GEN	11	1	0	6	1
facebook_corpus_msr_671059	NGEN	0	1	0	0	0
1245760472176979968	NGEN	8	2	0	0	2
C575.459	NGEN	13	1	0	13	0
C579.438.1	NGEN	38	1	0	32	0
C575.679	NGEN	22	5	0	1	7
C577.255	NGEN	15	1	2	0	1
C7.1320	GEN	20	1	0	0	0
C33.200	GEN	67	2	1	0	1
1278685987	NGEN	16	1	0	1	2
C575.698.1	NGEN	9	1	0	8	0
1245897606246645760	GEN	75	3	0	67	6
1278705714	NGEN	16	1	0	0	2
facebook_corpus_msr_2039495	NGEN	3	1	0	0	1
1278696282	NGEN	20	1	0	0	3
C33.496	GEN	7	1	0	0	2
C9.251	GEN	57	1	0	0	0
C579.226	NGEN	153	1	1	121	0
facebook_corpus_msr_671814	NGEN	27	1	0	24	0
C579.487	NGEN	50	1	0	41	0
C579.511	NGEN	5	1	0	0	0
C575.76	NGEN	33	2	0	0	3
facebook_corpus_msr_337261	NGEN	40	1	0	36	0
C575.42	NGEN	12	2	0	0	2
1245610741035446273	NGEN	24	1	0	0	1
1245044913613361152	NGEN	37	1	2	33	7
facebook_corpus_msr_1805489	NGEN	5	1	0	0	3
1247779495014105088	NGEN	10	1	0	0	0
facebook_corpus_msr_1692631	NGEN	21	1	0	0	1
C24.146	GEN	54	1	0	55	5
C8.12952.1	GEN	29	3	0	0	3
C575.621.5	NGEN	10	1	0	0	0
C577.306	NGEN	53	2	0	48	1
1278696527	NGEN	9	1	0	0	1
1278697064	NGEN	25	1	0	1	2
facebook_corpus_msr_1716145	NGEN	46	1	0	0	1
C577.359	NGEN	8	2	0	2	2
1246397418872033280	NGEN	23	2	0	0	3
C577.243	NGEN	6	1	0	0	0
C575.471	NGEN	7	1	0	0	0
C577.43	NGEN	9	1	0	0	0
1254438863998578688	NGEN	29	1	0	0	0
C579.724	NGEN	12	1	0	0	0
C579.725	NGEN	17	2	0	0	1
C10.343	GEN	32	3	3	0	2
facebook_corpus_msr_1034479	NGEN	22	1	0	19	2
C36.1004	GEN	66	4	0	0	5
C579.332	NGEN	21	4	0	0	6
C26.249	GEN	9	2	0	0	1
C575.682	NGEN	13	1	0	0	0
C36.856	GEN	89	3	0	0	19
1278706756	NGEN	16	1	0	0	0
C575.622	NGEN	53	1	0	46	0
C575.583	NGEN	2	1	0	0	0
C43.12	GEN	7	1	0	0	1
C575.40	GEN	8	6	0	0	5
1246094453330206722	NGEN	20	1	0	17	0
1245421597583785984	NGEN	48	4	0	41	3
1245433931471523840	NGEN	38	1	0	39	4
1248623664037113862	NGEN	11	1	0	8	0
1250640799274094592	NGEN	18	5	4	0	5
1278706498	NGEN	12	1	0	0	1
C579.575	NGEN	2	2	0	0	6
1278686768	NGEN	14	3	0	0	2
C579.353	NGEN	18	5	0	2	4
1245643237433335808	NGEN	16	2	0	0	1
C8.5047	GEN	64	7	2	0	6
C579.439	NGEN	64	4	0	0	3
C575.574	NGEN	0	1	0	9	0
1245737984160190465	NGEN	11	3	0	0	2
1246776303505694721	NGEN	12	1	0	0	1
facebook_corpus_msr_233911	NGEN	28	1	0	0	0
C577.129	NGEN	55	1	0	52	1
1278696602	NGEN	18	1	3	0	5
C36.814	GEN	17	2	0	0	2
C577.173	GEN	16	1	0	0	2
C35.2	GEN	33	3	0	2	3
facebook_corpus_msr_1268625	NGEN	7	1	0	0	0
C577.54	NGEN	16	1	0	0	1
1278686778	NGEN	25	3	0	1	5
C579.26	NGEN	6	1	0	0	0
C577.146	NGEN	0	1	0	0	4
1245423187363385344	NGEN	28	2	0	0	1
facebook_corpus_msr_53440	NGEN	7	1	0	0	1
1250680351631962118	GEN	26	3	0	0	2
C7.1473.3	GEN	21	1	0	0	0
C577.35	GEN	28	1	0	29	0
1278695955	NGEN	16	1	0	0	6
C579.652	GEN	11	1	0	0	0
C4.2128.4	GEN	15	1	0	0	2
C38.336.1	GEN	21	1	0	0	3
facebook_corpus_msr_1610626	NGEN	2	1	2	0	2
1245349112607723527	NGEN	13	1	0	0	0
1250834050903916544	GEN	13	1	0	8	1
1245456027153096705	NGEN	11	2	0	0	1
C24.3458	GEN	33	1	0	0	2
facebook_corpus_msr_1876666	NGEN	9	1	0	0	0
C575.724	NGEN	1	1	0	0	0
C575.140	NGEN	85	1	0	65	0
C579.502.1	NGEN	3	1	0	0	0
C579.244	NGEN	9	1	0	0	0
C577.191	NGEN	6	1	0	11	0
facebook_corpus_msr_1432698	NGEN	79	1	0	72	1
C579.109	NGEN	0	1	0	3	0
1278704078	NGEN	17	1	0	0	1
C25.463	GEN	30	1	0	0	0
C579.248	NGEN	3	1	0	0	0
1252102155978387456	NGEN	12	1	0	0	0
1278696419	NGEN	10	1	0	0	0
C577.356	NGEN	2	1	0	0	0
C579.188	NGEN	21	1	0	0	0
C579.580	NGEN	24	1	0	21	1
C575.230	NGEN	12	1	0	0	0
C577.6	NGEN	16	2	0	0	2
C579.253	NGEN	6	1	0	0	0
C8.3979	GEN	22	1	1	0	1
C579.49	NGEN	16	1	0	0	1
1246637051790819328	NGEN	34	3	0	0	4
C575.550	NGEN	8	1	0	0	0
C575.506	NGEN	12	1	0	0	0
1249378873315168256	NGEN	40	1	0	37	3
facebook_corpus_msr_2111199	NGEN	43	4	0	0	4
C10.448	GEN	8	2	0	0	2
C575.500	NGEN	13	1	0	0	0
C579.473	NGEN	47	3	0	0	4
C8.825	GEN	3	1	0	0	0
C575.30	GEN	34	4	1	3	3
C579.484.1	NGEN	6	1	0	1	0
C8.3139	GEN	21	1	0	0	0
C579.718	NGEN	13	1	0	0	0
1244988340656582658	NGEN	41	1	0	35	4
C579.568.1	NGEN	125	1	1	119	0
1247968605880360964	NGEN	13	1	0	0	0
facebook_corpus_msr_656392	NGEN	59	1	1	45	2
C24.1624	GEN	107	7	1	3	18
1278705634	NGEN	12	1	0	0	0
C577.96	NGEN	18	1	0	18	0
C8.3074	GEN	19	1	0	0	2
1245631055190568960	NGEN	51	3	0	51	4
1244999767018504193	NGEN	16	3	0	0	2
C575.766.2	NGEN	2	1	0	0	0
C575.613	NGEN	7	1	0	4	0
1278696757	NGEN	6	2	0	0	1
C575.49	NGEN	8	1	0	0	0
C8.3053	GEN	14	1	0	0	1
C577.50.1	NGEN	8	1	0	6	0
1245320984585887745	NGEN	54	1	0	52	0
C579.355	NGEN	4	1	0	0	0
C577.326	NGEN	9	1	0	0	1
C7.867	GEN	11	1	0	3	2
1246768951570259968	NGEN	5	3	0	0	3
C4.1153	GEN	10	1	0	0	1
C577.187	NGEN	25	1	0	23	0
facebook_corpus_msr_809755	NGEN	15	1	0	0	4
C579.353.1	NGEN	10	1	0	1	0
1248986198275575813	NGEN	36	3	0	0	5
1249685298511892486	NGEN	31	3	1	0	3
C579.366.1	NGEN	12	1	0	10	0
1246120998337941507	NGEN	35	1	0	33	0
1278705623	NGEN	26	2	0	3	4
1247982835564085250	NGEN	13	3	0	1	3
1245605597329809412	NGEN	20	1	0	0	3
C575.98	NGEN	6	1	0	0	0
C579.719	GEN	35	2	0	0	4
C575.621.1	NGEN	7	1	0	0	0
facebook_corpus_msr_747692	NGEN	3	1	0	0	0
facebook_corpus_msr_1117195	NGEN	28	1	0	25	1
facebook_corpus_msr_747704	NGEN	6	1	0	0	0
C575.655	NGEN	11	1	0	7	0
1250706411861929984	NGEN	46	5	0	45	7
1249656502186438657	GEN	11	1	0	0	2
C38.101	GEN	2	1	0	0	0
C579.58	NGEN	13	1	0	2	0
C577.244	NGEN	1	1	0	0	0
C575.720	NGEN	2	1	0	0	0
C36.1078.2	GEN	8	1	0	0	0
C575.174	NGEN	2	1	0	0	0
C575.216	NGEN	2	1	0	0	0
C8.4649	GEN	5	1	0	0	0
C575.632	NGEN	4	1	0	3	0
C579.640	NGEN	31	1	0	0	2
C575.533	NGEN	89	1	0	0	0
C579.197	NGEN	10	1	0	0	1
C8.4382	GEN	4	1	0	2	0
C577.118	NGEN	67	1	0	58	0
1248093808635469825	NGEN	10	2	0	0	2
C575.326	NGEN	17	1	0	0	0
C579.502.3	NGEN	2	1	0	0	0
C33.276	GEN	27	1	0	0	0
C579.521	NGEN	13	1	0	0	0
1245662808554893312	NGEN	29	4	0	0	3
C36.278	GEN	22	3	0	25	2
C36.274	GEN	24	3	0	0	7
facebook_corpus_msr_484063	NGEN	3	1	0	0	0
C575.53	NGEN	2	1	0	0	0
C575.577	NGEN	13	3	0	0	2
C579.217	NGEN	20	1	0	0	6
C24.4735.4	GEN	7	1	0	1	0
1278707377	NGEN	14	1	0	0	2
facebook_corpus_msr_1490552	NGEN	9	1	0	0	1
1278706641	NGEN	19	8	0	0	11
1278706436	NGEN	23	1	0	0	2
1245759129383129088	NGEN	26	3	0	22	2
1278696512	NGEN	19	3	0	0	4
C38.688.1	GEN	7	1	0	0	1
C36.1042	GEN	6	1	0	0	0
1278707002	NGEN	13	2	0	0	2
1278706563	NGEN	18	1	0	0	3
C579.13	NGEN	19	1	0	0	0
facebook_corpus_msr_654910	NGEN	12	2	0	0	2
C579.1	NGEN	22	3	1	0	2
C575.501	NGEN	21	1	0	19	0
1245423759848177665	NGEN	73	1	0	61	0
1247637513327398912	NGEN	31	3	0	0	4
facebook_corpus_msr_809784	NGEN	3	1	0	0	0
C579.89	NGEN	1	1	0	1	0
C579.72	NGEN	2	1	0	0	0
1278696090	NGEN	22	3	0	0	5
1246100675454361606	NGEN	68	3	0	64	6
C579.366	NGEN	52	1	0	48	2
C36.1146.5	GEN	47	2	0	0	5
C575.503	NGEN	1	1	0	0	0
C579.10	NGEN	25	4	0	0	6
facebook_corpus_msr_1432701	NGEN	3	1	0	0	0
1245461724922130435	NGEN	11	3	0	0	2
C8.4187	GEN	4	1	0	0	0
1245871173453271042	NGEN	13	3	0	0	2
C36.385	GEN	13	2	0	0	2
C579.42	NGEN	3	1	0	0	0
facebook_corpus_msr_671776	NGEN	24	2	0	20	2
C575.13	NGEN	16	1	0	0	0
facebook_corpus_msr_863888	NGEN	4	1	0	0	1
facebook_corpus_msr_857701	NGEN	6	1	0	0	0
C575.622.2	NGEN	6	1	0	4	0
C575.340	NGEN	4	1	0	0	1
C575.60	NGEN	8	1	0	0	0
C577.120	NGEN	22	3	1	1	3
1252076358001242112	NGEN	20	3	0	0	2
1245239722932236288	NGEN	32	1	1	29	0
C575.233	NGEN	13	1	0	0	0
C8.15395	GEN	87	7	0	0	8
facebook_corpus_msr_2203259	NGEN	11	1	0	0	2
C33.91	GEN	4	1	0	0	0
1248951069960331264	NGEN	40	1	1	34	1
1246027738051309568	NGEN	38	4	0	36	5
C24.2566	GEN	38	8	1	3	12
C35.37	GEN	558	19	1	0	86
C579.278	NGEN	24	4	0	0	8
C10.1131	GEN	6	1	0	0	0
C7.254	GEN	3	1	0	0	0
1245437544193347584	NGEN	23	1	0	0	0
C579.509	NGEN	10	1	0	0	1
C579.14	NGEN	27	1	0	35	0
1245627539814371329	NGEN	25	2	0	0	5
1278697433	NGEN	22	2	0	0	6
C579.305	NGEN	8	1	0	0	0
1278705891	NGEN	17	2	3	0	11
1245576777553993729	NGEN	11	1	0	0	3
C8.1326	GEN	18	2	0	3	2
C577.103	GEN	70	4	0	0	5
C38.448.1	GEN	3	1	0	0	1
1278705818	NGEN	4	1	0	0	1
C577.144	NGEN	9	1	0	2	0
facebook_corpus_msr_1805499	NGEN	6	1	0	4	0
C579.619	NGEN	2	1	0	0	0
facebook_corpus_msr_982554	GEN	6	1	0	0	1
1278705735	NGEN	17	2	0	0	1
C575.118	NGEN	4	1	0	0	1
C579.691.3	NGEN	5	1	0	0	0
C7.2182	GEN	24	2	0	0	6
facebook_corpus_msr_1805559	NGEN	4	1	0	0	0
C579.617	NGEN	12	1	0	0	0
C579.490	NGEN	7	1	0	0	0
1278705973	NGEN	20	2	0	0	3
C9.84	GEN	72	4	0	1	3
1278706571	NGEN	6	1	2	0	0
C20.110	GEN	8	1	0	0	0
1249226704465231873	NGEN	42	2	2	36	2
1250661419240108032	NGEN	7	1	0	0	0
facebook_corpus_msr_514978	NGEN	1	1	0	0	0
C575.282	NGEN	51	1	0	46	0
C8.3632	GEN	3	1	0	0	1
C575.687	NGEN	16	1	0	9	0
C577.152	GEN	3	1	0	0	1
C579.296	GEN	16	4	0	0	4
C7.2299	GEN	5	1	0	7	1
1246095889766076416	NGEN	15	1	5	13	4
C577.281	NGEN	8	1	0	3	0
1245026793704189952	NGEN	9	1	0	0	1
C8.4335	GEN	2	1	0	0	0
1245759707316277248	NGEN	43	1	0	38	3
facebook_corpus_msr_1476319	NGEN	58	1	0	50	0
C579.161	NGEN	22	2	0	0	2
C575.522	NGEN	5	1	0	0	0
1246745301861326848	NGEN	5	1	1	0	1
C579.462.1	NGEN	21	1	0	21	0
C575.475	NGEN	6	1	0	0	0
1252779099384418306	NGEN	3	2	0	0	1
C8.10715.5	GEN	89	7	0	0	8
C577.82	NGEN	7	1	0	0	0
facebook_corpus_msr_1939487	NGEN	13	1	0	0	1
C575.626	NGEN	32	2	0	3	1
C8.3027	GEN	16	1	0	4	0
C7.2547	GEN	2	1	0	6	0
1245242278358073347	NGEN	32	4	0	5	5
1247446020457291777	NGEN	7	2	0	0	1
1245674980408467456	NGEN	33	1	1	35	1
1309306164945977344	NGEN	3	1	0	0	2
C579.440.2	NGEN	46	3	0	0	3
C575.733	NGEN	6	1	0	6	0
C579.94	NGEN	106	1	1	93	5
C575.620	NGEN	42	1	0	31	2
1247207099798446080	NGEN	42	1	0	36	0
C9.27	GEN	8	1	0	0	0
1246400668639711232	NGEN	64	2	4	69	5
1245689873610215425	NGEN	94	1	0	76	0
C575.765	NGEN	25	1	0	23	0
1278707063	NGEN	12	1	0	1	2
1245712895788363776	NGEN	34	1	0	28	1
C579.176	NGEN	51	1	0	0	3
C4.608	GEN	12	1	0	0	0
C575.102	NGEN	4	1	0	0	0
1245724337337815041	NGEN	52	1	1	43	1
facebook_corpus_msr_1140131	NGEN	25	1	0	22	2
C7.858	GEN	13	2	0	2	1
facebook_corpus_msr_1937572	NGEN	23	1	0	0	1
C575.718	NGEN	4	1	0	0	0
1278696146	NGEN	25	1	1	2	3
1246029537906851843	NGEN	43	1	0	34	2
facebook_corpus_msr_956364	NGEN	14	1	0	0	0
C9.322	GEN	6	2	0	0	1
C7.311	GEN	27	3	1	0	2
1247054844348764160	NGEN	10	2	0	0	1
C46.156	GEN	7	2	0	0	2
C4.1179.1	GEN	4	1	0	0	0
1251060017391734784	NGEN	20	3	0	0	3
C579.621	NGEN	0	1	1	0	0
C577.224	NGEN	62	1	0	0	0
1246185823625592832	NGEN	81	1	0	73	0
1245586064682541058	NGEN	6	2	0	0	1
1246094319733207042	NGEN	22	1	0	16	0
1249229920988844032	GEN	21	1	0	1	1
C575.497	NGEN	20	1	0	18	0
C575.738	NGEN	7	1	0	0	0
C579.119.1	NGEN	34	1	1	29	0
C32.2	GEN	21	2	0	0	3
1278685498	NGEN	9	1	0	0	2
C579.598	NGEN	26	1	0	21	0
C579.331.3	NGEN	10	2	0	0	1
1245515864419569664	NGEN	32	1	0	27	2
1246181289905885184	NGEN	31	1	0	26	0
C579.605	NGEN	3	1	0	0	0
C579.434	NGEN	5	1	0	0	0
facebook_corpus_msr_1034499	NGEN	65	1	0	0	0
facebook_corpus_msr_1805506	NGEN	11	3	0	0	3
C10.495	GEN	13	1	0	0	1
1251886466826940418	NGEN	37	6	0	0	5
facebook_corpus_msr_1805709	NGEN	5	1	0	0	0
C579.341	NGEN	14	2	0	0	2
1245636852339503104	NGEN	15	1	0	1	0
1278686163	NGEN	11	1	0	0	2
C575.202	NGEN	46	1	0	0	0
1245921606926401537	NGEN	48	4	0	0	6
C4.1057	GEN	22	3	0	2	2
facebook_corpus_msr_233885	NGEN	39	1	0	30	1
1245019582416510977	NGEN	27	2	0	21	1
C24.91	GEN	5	1	0	0	1
1278686401	NGEN	4	2	0	0	1
C577.183	NGEN	4	1	0	2	0
C579.738	NGEN	21	1	0	0	0
C8.10920	GEN	368	26	2	1	76
1246659599794458626	NGEN	35	1	0	31	1
C20.161	GEN	18	4	0	0	4
C7.787.4	GEN	34	1	0	1	0
C7.1562	GEN	30	1	0	0	3
1245944620208422915	GEN	63	13	1	66	14
C579.376	NGEN	4	1	0	0	0
facebook_corpus_msr_1450817	NGEN	402	2	0	342	14
C575.424	NGEN	3	1	0	0	0
C575.604	NGEN	8	1	0	7	0
C575.751	NGEN	21	1	0	15	2
C575.232	NGEN	0	1	0	2	0
C579.367	NGEN	2	1	0	0	0
C575.16	NGEN	3	1	0	0	0
facebook_corpus_msr_1277507	NGEN	184	1	2	157	18
C7.609	GEN	13	1	0	0	1
facebook_corpus_msr_233619	NGEN	40	1	0	0	1
C579.548.2	NGEN	3	1	0	0	1
1278696877	NGEN	16	3	0	0	3
C575.339	GEN	18	1	0	16	0
1245638060345143296	NGEN	10	1	0	3	0
1250507965838135296	NGEN	43	2	0	38	5
1278705049	NGEN	17	1	0	1	4
C4.621	GEN	10	3	0	0	3
1245577644780875776	NGEN	16	1	0	0	0
C579.592	NGEN	19	2	0	15	1
1252479810766397442	NGEN	3	2	0	0	2
C575.130	NGEN	0	1	0	10	0
1245771535014453255	NGEN	14	1	0	13	0
facebook_corpus_msr_809830	NGEN	11	1	0	0	3
C575.116	NGEN	29	3	1	23	5
facebook_corpus_msr_1648439	NGEN	10	1	0	0	1
1245299418464538625	NGEN	4	3	0	0	3
1278696583	NGEN	20	1	0	0	0
facebook_corpus_msr_1804793	NGEN	9	1	0	0	0
facebook_corpus_msr_2111375	NGEN	2	1	0	0	1
1245536966533246976	NGEN	26	3	0	0	3
1249328487761993729	NGEN	26	5	0	21	9
C579.348	NGEN	29	4	0	0	6
C577.241	NGEN	10	3	0	1	2
facebook_corpus_msr_1804926	NGEN	52	5	0	0	8
facebook_corpus_msr_821244	NGEN	3	1	0	0	0
facebook_corpus_msr_1805163	NGEN	9	1	0	0	0
C575.765.1	NGEN	2	1	0	0	0
1278706006	NGEN	6	1	4	0	4
1278706668	NGEN	16	1	0	0	1
1278686577	NGEN	7	1	1	0	5
facebook_corpus_msr_2111273	NGEN	13	2	0	0	2
1246329019433226240	NGEN	7	1	0	0	0
C9.20	GEN	142	6	0	1	9
C577.104	NGEN	11	5	0	2	4
C579.189	NGEN	3	1	0	0	1
1245530270184263681	NGEN	9	1	0	6	0
C10.1405.1	GEN	6	1	0	0	0
C8.1256	GEN	274	18	0	0	55
1278696284	NGEN	17	1	0	0	0
1245627741010972673	NGEN	8	1	0	0	0
facebook_corpus_msr_1226718	NGEN	374	37	15	0	66
C579.27	NGEN	12	1	0	0	2
C579.487.2	NGEN	4	1	0	0	0
C8.3327	GEN	25	2	0	0	1
1245411965159133184	NGEN	26	3	0	0	3
1278706497	NGEN	14	2	0	0	8
C575.487	NGEN	0	1	0	3	0
C579.425	NGEN	46	6	2	0	5
C26.321	GEN	15	3	0	0	3
C575.34	GEN	39	1	0	30	0
C579.391	NGEN	7	2	0	0	1
C579.447	NGEN	6	1	1	0	0
facebook_corpus_msr_221579	NGEN	48	1	0	41	0
C579.607.2	NGEN	5	1	0	0	1
C575.705	NGEN	6	1	0	0	0
C575.164	NGEN	9	1	0	0	0
1278705690	NGEN	19	4	0	0	6
C8.3555	GEN	2	1	0	0	0
facebook_corpus_msr_1360466	NGEN	23	1	0	19	0
facebook_corpus_msr_2203238	NGEN	30	3	0	0	2
1246054642158653440	NGEN	14	3	0	4	3
C9.311.3	GEN	61	1	0	63	0
1246533239260319746	NGEN	29	3	0	0	3
C575.509	NGEN	0	1	0	2	0
1250463938912718848	NGEN	12	1	0	0	5
facebook_corpus_msr_233717	NGEN	18	1	2	0	0
1245572957730033665	NGEN	7	2	0	0	1
C575.220	GEN	13	1	0	0	0
1249033515468873728	NGEN	13	1	0	1	0
1244999511988043777	NGEN	22	1	0	18	0
1251488834941882376	NGEN	31	4	0	0	4
facebook_corpus_msr_1945442	NGEN	0	1	0	1	0
facebook_corpus_msr_640516	GEN	122	1	0	116	4
facebook_corpus_msr_1692695	NGEN	29	1	0	24	0
facebook_corpus_msr_1176379	NGEN	41	1	1	38	2
1246106645307899905	NGEN	19	1	0	16	0
1245662964528467969	NGEN	42	3	2	0	12
facebook_corpus_msr_1945563	NGEN	7	1	0	0	1
1248547639261450240	NGEN	7	1	0	0	0
C8.4499	GEN	5	1	0	1	9
1245747443896946689	NGEN	14	3	0	1	2
1278705602	NGEN	25	1	0	0	3
facebook_corpus_msr_300676	NGEN	0	1	0	0	0
C575.281	NGEN	0	1	0	3	0
C577.114	NGEN	1	1	0	1	0
C577.339	NGEN	22	1	0	23	3
1245694808837914625	GEN	58	2	0	41	1
1245824594029748228	NGEN	34	3	0	0	4
1278687104	NGEN	3	1	5	0	9
C579.539	NGEN	8	1	0	0	0
1278695814	NGEN	19	1	0	0	0
C579.753	NGEN	8	1	0	0	0
1250406050907344898	NGEN	15	1	0	0	0
1278707371	NGEN	18	1	0	0	7
C579.476	NGEN	7	1	0	0	5
C577.16	NGEN	2	1	0	3	0
1245547793696968705	NGEN	35	4	0	0	6
1246954950988423168	NGEN	13	2	2	0	2
C36.731	GEN	25	1	0	0	0
1278696894	NGEN	16	1	0	3	1
1245913067935821825	NGEN	12	5	0	0	4
facebook_corpus_msr_1737107	NGEN	64	1	5	48	11
C579.340.1	NGEN	6	1	0	0	1
C8.2905.3	GEN	6	1	0	0	0
facebook_corpus_msr_1033741	NGEN	90	1	1	89	2
C32.11	GEN	9	2	0	0	2
C577.24	NGEN	11	1	0	0	0
1246080448821788673	NGEN	30	1	0	26	0
facebook_corpus_msr_233940	NGEN	22	2	0	0	1
facebook_corpus_msr_233725	NGEN	13	2	0	0	3
C575.338	NGEN	0	1	0	4	0
1245317434757664769	NGEN	23	1	0	21	1
C577.307	NGEN	4	1	0	0	0
C575.777	NGEN	10	1	0	0	0
1278696436	NGEN	3	1	0	0	4
C579.121	NGEN	12	1	0	9	1
C7.2117	GEN	10	2	0	0	1
1245614255308550144	NGEN	14	3	0	0	2
C8.1419	GEN	6	1	0	2	0
facebook_corpus_msr_1155486	NGEN	36	3	0	0	2
C579.404	NGEN	8	1	0	0	1
C10.1019.3	GEN	40	3	0	0	2
C24.2485	GEN	33	1	0	3	2
C24.972	GEN	19	1	0	1	2
C579.170	NGEN	11	1	0	0	0
1278687049	NGEN	9	2	0	0	8
C579.407	NGEN	20	1	0	16	0
1253191257951617030	NGEN	4	1	0	0	0
C579.281	NGEN	12	1	0	0	0
C38.351	GEN	12	3	0	6	2
C575.302	NGEN	29	1	0	25	0
facebook_corpus_msr_1945560	NGEN	5	1	0	0	0
C579.260.1	NGEN	2	1	0	0	1
1278697317	NGEN	9	1	0	0	5
1278686166	NGEN	9	1	0	0	0
C575.62	NGEN	3	1	0	0	0
C8.5019	GEN	3	1	0	0	0
C575.112	NGEN	2	1	0	0	0
C579.459	NGEN	14	1	0	0	0
C9.17	GEN	4	1	0	0	1
1246295903155167233	NGEN	68	1	0	66	1
C575.556	NGEN	0	1	0	2	0
C9.256	GEN	15	1	0	0	1
1245613420969218048	NGEN	31	6	0	0	9
1245227188904808448	NGEN	35	3	0	32	2
C579.748	NGEN	17	3	0	0	3
C579.385	NGEN	8	1	0	8	0
1278705820	NGEN	4	1	0	0	1
C8.2179	GEN	6	1	0	0	1
facebook_corpus_msr_382385	NGEN	3	1	0	0	0
C575.222	NGEN	0	1	0	1	0
1244954479146840064	NGEN	16	2	0	0	3
facebook_corpus_msr_1351268	NGEN	7	1	0	0	1
C8.4360	GEN	121	9	0	1	13
1245186403262070784	NGEN	16	3	0	0	2
1278706657	NGEN	16	1	0	0	0
1245231138139811840	NGEN	84	1	1	70	2
C575.280	NGEN	7	1	0	0	0
C41.433.1	GEN	168	18	0	0	22
C575.268	NGEN	3	1	0	0	0
C575.317	NGEN	0	1	0	5	0
facebook_corpus_msr_233758	NGEN	16	2	0	0	1
C7.576.1	GEN	17	1	2	0	1
C577.188	NGEN	22	1	0	0	2
C579.101	NGEN	3	1	1	0	0
C575.129	NGEN	17	1	0	0	0
1245899801427877890	NGEN	71	1	0	63	5
C575.450	NGEN	6	1	0	0	0
C38.746.1	GEN	30	1	0	0	0
C24.3896	GEN	23	3	0	0	3
C8.463	GEN	41	1	1	0	0
1278686742	NGEN	12	1	0	0	0
1278686278	NGEN	13	1	0	12	1
facebook_corpus_msr_1805123	NGEN	11	3	0	0	4
C4.1218	GEN	3	1	0	0	0
C7.1768	GEN	6	1	0	0	0
1247044501891248128	GEN	12	2	0	10	1
C7.966	GEN	33	3	0	1	2
C36.697	GEN	6	1	0	4	0
828003390500302848	NGEN	15	1	0	1	3
1250586848474226689	NGEN	85	1	0	73	7
1246015678252871681	NGEN	34	4	0	0	7
C577.172	NGEN	40	1	0	2	0
C575.95	GEN	25	1	0	3	0
C8.4716	GEN	2	1	0	0	0
C8.69	GEN	4	1	0	0	1
C8.4029	GEN	25	3	0	1	6
1246126238491525120	NGEN	34	1	0	29	0
facebook_corpus_msr_1241952	NGEN	24	2	0	20	2
C7.2566.3	GEN	22	1	1	12	2
1245742902824677384	NGEN	13	2	0	0	1
facebook_corpus_msr_29202	NGEN	3	2	0	0	2
C579.336	NGEN	9	1	1	0	0
C24.772	GEN	288	12	1	0	47
facebook_corpus_msr_1646810	NGEN	5	1	0	0	0
C575.546	NGEN	0	1	0	1	0
C579.328	NGEN	17	2	0	0	2
C19.82	GEN	30	2	0	0	1
facebook_corpus_msr_1716143	NGEN	31	2	0	0	3
C4.1570	GEN	1	1	0	0	0
C7.420.2	GEN	3	1	0	0	0
1245723613770072087	NGEN	15	1	0	0	3
facebook_corpus_msr_1907026	NGEN	5	1	0	0	0
C575.688	NGEN	21	1	0	14	0
facebook_corpus_msr_1805161	NGEN	17	2	0	0	3
facebook_corpus_msr_1945437	GEN	18	1	0	2	1
C579.407.1	NGEN	9	1	0	0	1
C24.2353	GEN	81	2	0	0	1
1246120577972072448	NGEN	36	1	0	35	4
C579.712.1	GEN	31	1	0	27	0
C575.1	NGEN	4	1	0	0	0
1249964528189628416	NGEN	7	2	0	0	1
1278686910	NGEN	14	1	0	0	5
1251450442569052160	NGEN	36	2	0	0	4
C579.415	NGEN	4	1	0	0	1
C577.111	NGEN	5	1	0	0	4
C575.480	NGEN	51	1	0	45	1
C575.152	NGEN	8	1	0	0	0
C36.816.5	GEN	53	2	0	0	7
C579.656	NGEN	4	1	0	4	0
C4.1652	GEN	2	1	0	0	1
1245752182424698881	NGEN	20	2	0	20	1
C575.276	NGEN	79	9	0	65	8
C39.26	GEN	71	7	0	0	11
C10.437	GEN	4	1	0	0	0
C575.668	NGEN	10	1	0	7	0
C36.701	GEN	23	3	0	0	4
C577.20	NGEN	91	3	0	73	0
1245729190093045760	NGEN	2	1	2	4	2
1245204954630905858	NGEN	4	1	0	1	0
facebook_corpus_msr_300270	NGEN	18	1	0	15	0
facebook_corpus_msr_956391	NGEN	8	1	0	0	4
1245636440815362049	NGEN	1	1	0	3	0
1245608454888099840	NGEN	14	1	0	12	0
facebook_corpus_msr_233628	NGEN	43	1	0	36	0
1246668594479427595	NGEN	25	3	1	0	12
facebook_corpus_msr_2111377	NGEN	6	2	0	0	2
C579.228	NGEN	6	1	0	0	1
C4.349	GEN	21	2	1	0	3
1246296973524623361	NGEN	42	1	0	28	0
C6.235	GEN	1	1	1	61	4
C7.631.1	GEN	2	1	0	0	0
1278696720	NGEN	8	3	0	0	5
C10.1402	GEN	46	2	0	0	10
C575.253	NGEN	5	1	0	0	0
C575.692	NGEN	1	1	0	0	0
C579.350	NGEN	14	1	0	11	0
facebook_corpus_msr_1236386	NGEN	26	1	0	23	0
